id,date,tweet
1432070483621539843,2021-08-29 19:59:44+00:00,"そういえば、死んだのは2年ちょっと前か。
夏に死んで、会社がわざわざちゃんとした葬儀をしてくれるとのことだったが、火葬場が混んでいて、1ヶ月くらい冷凍保存だった。
コキュートスよりはめっちゃあったかいだろ、と思った。"
1432050087585218562,2021-08-29 18:38:41+00:00,生活保護を受けている方が喪主様の場合、自治体からの葬祭扶助の範囲内で福祉葬として葬儀を執り行うことが可能です。この葬儀は生活保護葬、福祉葬とも称されています。多賀城の一般社団法人宮城県福祉葬協会にご相談ください。
1432043883651731461,2021-08-29 18:14:02+00:00,"恐怖！大手ネット葬儀社！

大手ネット葬儀社が家族葬、通夜なし、僧侶派遣で葬儀を受注
↓
地元の葬儀社に丸投げ
↓
葬家はお寺の檀家だった
↓
住職激怒｢うちの檀家なのに家族葬、通夜なし、派遣僧侶が導師なんて聞いてないぞ！寺の墓には入れないよ｣
↓
地元の葬儀社｢うちも聞いてません号泣｣"
1432039435160358915,2021-08-29 17:56:22+00:00,レインボーブリッジを封鎖せよ！だー笑。和久さんがいる、最期のシリーズ。いかりやさんの葬儀を警備する警察関係者が、敬礼をして車を見送ってた。2003年の作品。あれから18年？うわぁー
1432021324717690884,2021-08-29 16:44:24+00:00,"阿闍梨（惟光の兄）
病の母（大弐の乳母）の世話をしていた一人。
夕顔の葬儀をつとめた。"
1432019452258783240,2021-08-29 16:36:57+00:00,喪主として平均的な挨拶ができるかどうか心配しているだけマシで，わたしの場合は，そもそも葬儀をやるという発想に至れるかどうかが心配ですね
1432014207629676544,2021-08-29 16:16:07+00:00,"八尾市・平野区で葬儀を考えるなら、シンセリティホールへご連絡を
☎０１２０－４４９－０４０
 ##家族葬　＃お葬式　＃大阪葬儀　＃葬儀"
1432008922466959360,2021-08-29 15:55:07+00:00,くそっ……どれもこれもみほよのせいだ……あんな……まさか自分の葬儀を用意するようなキャラを作るとか……許せん………………
1431998497142685697,2021-08-29 15:13:41+00:00,"お香ひとつとってみてもさ、ピンキリだからね。最低で葬儀を頼んだら焼香はサイテイの煙だけ出るという代物が焚かれることは間違いないよ。
良い葬儀社に依頼するとそこそこのお香、五種香とか使ってくれるんだよ。
 #葬儀  #葬儀社  #お香  #煙の少ないお香は炭配合"
1431992410200948739,2021-08-29 14:49:30+00:00,"コロナの関係で葬儀を内々で済ませたが、聞き付けた方がお香典？持ってみえて、あまりよく知らない方だと香典返しの住所どこ？！とかなりかねないので、呼ぶの面倒でも呼ぶべきみたいなのはあるんだろうなとか。
葬儀は本人ではないから交遊関係把握しきれないの大変さある。"
1431983632562855937,2021-08-29 14:14:37+00:00,相続税でゴッソリ持っていかれるなら、葬儀を立派にした方がいいよ。その分相続税が減免されるんだからね。
1431970463865995267,2021-08-29 13:22:17+00:00,"&gt;RT
父の葬儀はキリスト教式だったので、母が亡くなったとき、仏式の葬儀の喪主を初めて務めた。母の実家の旦那寺に葬儀を依頼したが、枕経文字も、授戒も、引導も、その都度、丁寧に説明していただいた。"
1431967154228789257,2021-08-29 13:09:08+00:00,"将来的には今までのように専門葬儀社に葬儀を依頼するモデルと、オンラインで葬儀を自分で依頼できるモデルの2つになると思います。

保険業界も営業マンとあわず、オンラインで契約が完了されます"
1431943218015264768,2021-08-29 11:34:02+00:00,"病気の手術後入院していた愛猫のぱんちゃん（ぱんにゅ、ぱにゅちゃん）が26日未明に病院で亡くなり、本日葬儀をおこないました。7歳の女の子でした。
容態を心配してくださったフォロワーさん、生前遊んでくださったフォロワーさん、ありがとうございました。"
1431942642976243712,2021-08-29 11:31:44+00:00,"日曜日の遅くにも関わらず近所のオラウータン住職が快くバリウムの葬儀をしてくれました。

バリウム、お前こんなに骨ちっちゃかったんだな"
1431931134150017026,2021-08-29 10:46:01+00:00,"お宅に頼んで本当に良かった・・これが私たち宝城が葬儀を行う理由です。
大阪　家族葬　お葬式　友人葬　たからのしろ宝城で検索を・・・
https://sincerit ##家族葬　＃お葬式　＃大阪葬儀　＃葬儀"
1431915330276712453,2021-08-29 09:43:13+00:00,【遺言状】私がフィレンツェ市内または周辺農村地域で死んだら、フランチェスコ修道会の教会に埋葬してほしい。ほかの土地で死んだ場合は、その地のフランチェスコ修道会の教会に埋葬してほしい。そこになにもないなら、私の葬儀を執り行う者が望むかたちで埋葬してよい。（ミケーレ・カステッラーニ）
1431908490642026497,2021-08-29 09:16:02+00:00,"当社でお葬式を行った喪主様から『お宅に頼んで本当に良かった』とのお言葉が永年葬儀を行っている当社の誇りです。
詳しくは事前相談にお越しください。
#大阪家族葬 ##家族葬　＃お葬式　＃大阪葬儀　＃葬儀"
1431907421920710656,2021-08-29 09:11:47+00:00,お客様の必要な部分だけで格安で葬儀をさせて頂きます！ ##sougi
1431906024022151169,2021-08-29 09:06:14+00:00,"今日母に

万が一の事があっても、人工的に生かさなくて良い。一筆書いて自宅に置いておく。
保険で葬儀をして
私の犬達と、樹木葬で一緒にお墓に入れて（←これは犬達が生前から言ってます）と伝えた。"
1431884312564039686,2021-08-29 07:39:57+00:00,"死ぬときに後悔すること6～10
０６．美味しいものを食べなかったこと
０７．趣味に時間を割かなかったこと
０８．会いたい人に会わなかったこと
０９．自分の葬儀を考えなかったこと
１０．やりたいことをやらなかったこと"
1431881504322318337,2021-08-29 07:28:48+00:00,"小さい頃によく遊んで貰っていた祖父の葬儀を行いました。

今思うのは、20歳越えたら何かと理由をつけておじいちゃんおばあちゃんに会いに行くべきだということ"
1431857412210712577,2021-08-29 05:53:04+00:00,"中治り現象なるものを、祖母の葬儀を終えた後知って、少し納得した次第。
本当、最後の最後まで会うことが出来て良かった。
もう帰っても実際にはいないのが辛いけどさ。"
1431848619670343680,2021-08-29 05:18:08+00:00,だれか、ゆーしの葬儀を見届けた人いたら教えてくれないか・・・
1431815213385277440,2021-08-29 03:05:23+00:00,死者を愚弄してはいけない葬儀を執り行おう!!
1431814892449792005,2021-08-29 03:04:06+00:00,"【週刊SOGI用語解説】
家族葬・・・遺族親戚や限られた知人・友人のみで葬儀を行う葬送の形態。
一般葬と同じような流れで行います。
そのことを知らされずにいた故人と繋がりがある人々から、後日連絡やお線香をあげに来られたりと対応に追われ、遺族の負担になるケースもあります。"
1431812359740280833,2021-08-29 02:54:03+00:00,「パキスタン人の彼氏が住職をクビになりました」「アナーキー過ぎる葬儀をしてしまって…木魚のＢＧＭとして…倖田來未版キューティーハニーのカラオケをかけて読経を敢行してしまって「下のURLはその動画です」「彼は国に帰ってしまい、私は欲求不満です」……やばいこのスパム。リンク踏みそう
1431781046610132994,2021-08-29 00:49:37+00:00,仏式の葬儀が支持されてないとするならば、「なぜ枕経を行うのか」「受戒にはどのような意味があるのか」「引導の意味するところ」を平素から説明していないからではないでしょうか。それらの意味を知れば、結構な人達が仏式の葬儀を肯定すると思うのですが。
1431770717222162437,2021-08-29 00:08:34+00:00,家族葬・福祉葬・お葬式は、多賀城の一般社団法人宮城県福祉葬協会にお任せください。福祉葬・火葬式・家族葬・一日葬など、ご希望に応じて葬儀を承ります。
1431768867794161668,2021-08-29 00:01:13+00:00,"葬儀を終えたけど
現実逃避もしてみたけど
もう居ないんだと思ったけど
コロナ対応のせいで半年くらい会えてもいなかったけど
後悔しかないけど
亡くなった実感？が湧いてこない"
1431761293694812162,2021-08-28 23:31:07+00:00,これ笑い事じゃ無いんだよなぁ(´・ω・)俺達はそろそろ自分の葬儀を考えないといけない
1431758249171189764,2021-08-28 23:19:02+00:00,"仮眠中の訃報
八王子のオバちゃん91歳
仕事と体調で葬儀を天秤にかけてしまう
その人には生涯二度とない主役の晴れ舞台
未だにあれこれくるしみ悩むのは若者とかわらんのだよ"
1431722024330674178,2021-08-28 20:55:05+00:00,学部の時からのBFFのお父さんが亡くなったというメッセージがFB経由で届いて目が覚めてしまった。交友関係が広いお父さんだったので、葬儀をネットで中継するか議論になったようだが、家族のみの対面でのサービスをLAで行なうとのこと。9月に86歳になるところでした。
1431719726061735936,2021-08-28 20:45:57+00:00,"当社でお葬式を行った喪主様から『お宅に頼んで本当に良かった』とのお言葉が永年葬儀を行っている当社の誇りです。
詳しくは事前相談にお越しください。
#大阪家族葬 ##家族葬　＃お葬式　＃大阪葬儀　＃葬儀"
1431718192938766337,2021-08-28 20:39:51+00:00,象徴的な出来事として、現代アートの原点の一人とされる画家ギュスターヴ・クールベの1855年パリ万博における「オルナンの葬儀」を巡る事件があります。
1431711481481949186,2021-08-28 20:13:11+00:00,"アガサ・クリスティー

葬儀を終えて
象は忘れない
カーテン

#このミステリーのタイトルがすごい"
1431711107203231744,2021-08-28 20:11:42+00:00,お客様の必要な部分だけで格安で葬儀をさせて頂きます！ ##sougi
1431698467441627138,2021-08-28 19:21:28+00:00,今日は頭の中で葬儀をします。
1431697142620385283,2021-08-28 19:16:13+00:00,"八尾市・平野区で葬儀を考えるなら、シンセリティホールへご連絡を
☎０１２０－４４９－０４０
 ##家族葬　＃お葬式　＃大阪葬儀　＃葬儀"
1431696697374109699,2021-08-28 19:14:26+00:00,10年前までは小さい葬儀を出すってちょっと恥ずかしいことだったんだよね
1431696673244205059,2021-08-28 19:14:21+00:00,"阿闍梨（惟光の兄）
病の母（大弐の乳母）の世話をしていた一人。
夕顔の葬儀をつとめた。"
1431688114104193027,2021-08-28 18:40:20+00:00,そんで葬儀を任された月が葬儀までの少ない時間の間に普段しないあの手この手でどうにか人を集めてとても葬儀とは言えないような謎の集まりを開くという月鯉
1431687378024861699,2021-08-28 18:37:25+00:00,とりあえず鯉が死んでしまって、少佐だか大尉だかわからんがとにかく偉くなった鯉のところに誰も知らない誰かわからない男が来るんだよな、来て顔を見て手を少しだけ握ってお疲れ様でしたとかいうんだよな、とか言ってじゃあ葬儀をしようってなったらそのどこの骨かもわからん男が俺がこの人の葬儀を
1431655084916547589,2021-08-28 16:29:05+00:00,葬儀を始めます。
1431651371900551174,2021-08-28 16:14:20+00:00,家業を父から継いぐというは人はさ、父である先代社長の葬儀を立派にやるといいよ。内外にむけて人間関係を継承したことを宣言する場が葬儀なんだから。
1431638256085393409,2021-08-28 15:22:13+00:00,崇高な誓いかっこよかろ（死んだ蝶の葬儀を観測すると作って職員に装備させることができます）
1431619976918487043,2021-08-28 14:09:35+00:00,死んだふりしてて人外で自分の葬儀を用意してしまうキャラが性癖(該当者二人)
1431606104639766539,2021-08-28 13:14:27+00:00,[この奴隷の葬儀を頼みたいの。…私が唯一…いえ、なんでもないわ。]
1431602776501485571,2021-08-28 13:01:14+00:00,明日は遺品整理の続きを行いつつも身体を休めて月・火曜日は関係各所に様々な連絡。９月１日から仕事復帰しようと画策中。これ等一連のツイートは４９日が過ぎてからしようと思ってたけど、葬儀を終えた今日、記憶が鮮明な内にツイートしようと考えを改めた次第。気持ちを切り替えていかねばね。
1431590035187372035,2021-08-28 12:10:36+00:00,生活保護を受けている世帯の方が亡くなり、葬儀費用を出すことができない場合には、生活保護法第18条に基づいて葬儀の費用を受けることができます。これを葬祭扶助といい、これによって行われる葬儀を福祉葬になります。一般社団法人宮城県福祉葬協会にご相談ください。
1431576481105203206,2021-08-28 11:16:45+00:00,"お宅に頼んで本当に良かった・・これが私たち宝城が葬儀を行う理由です。
大阪　家族葬　お葬式　友人葬　たからのしろ宝城で検索を・・・
https://sincerit ##家族葬　＃お葬式　＃大阪葬儀　＃葬儀"
1431570892534910986,2021-08-28 10:54:32+00:00,私を今の仕事に就かせてくれたのは78歳で亡くなった私の母。「亡くなってるのにどうして？」と思ったあなた、ごもっともです。母のお葬式を終えた翌日にその式場から私に連絡がありました。「昨日お母さんの葬儀をしたあの場所で働きませんか」…私が大変なことを、母は分かっていたようです。
1431561168917729286,2021-08-28 10:15:54+00:00,"久々にロボトミーやって地獄を見るなど
13日目の時点で蝶の葬儀を取ってるのが悪い"
1431558926936338432,2021-08-28 10:06:59+00:00,"本日父親の葬儀を終えました。
親戚一同の繋がりの強さと仲の良さは正直他と比べられないくらい強い絆だと再確認させられました。
本当にたくさんの方に支えられてこんなに愛されて感謝しかないです。
まだ四十九日の準備やら各種手続きでてんわやんわですが一応ご報告でした…！"
1431524065072672769,2021-08-28 07:48:28+00:00,"子孫、途絶える（聖書的な意味で）
『無類の女好きで、側女を70人から80人も抱えていたと言われている。』
『金山奉行などをしていた経緯から派手好きであり、死後、自分の遺体を黄金の棺に入れて華麗な葬儀を行なうように遺言したという。』（wikipedia: 大久保長安）"
1431522439545061376,2021-08-28 07:42:00+00:00,お客様の必要な部分だけで格安で葬儀をさせて頂きます！ ##sougi
1431513727954604039,2021-08-28 07:07:23+00:00,"ちょっとグッズ本格的に整理します。
先日の祖母の葬儀を受けて、持って行けるものって限られてるなと思った次第です。。。。"
1431503094391586818,2021-08-28 06:25:08+00:00,"このコロナ禍で葬儀をするのが心配な方もいらっしゃるかと思いますが、川口メモリアルホールではできる限りの対策をしてご遺族様参列者様をお迎えしております。

こじんまりと葬儀をしたいけど火葬だけではさみしすぎるというような方にピッタリのメモリアル華想式プランもございますよ！"
1431483724919500802,2021-08-28 05:08:10+00:00,"［神隠し］
ミチマの某家の娘、出かけたまま帰ってこない。家の人は方々探したが見つからず、娘の枕を形代として葬儀を執り行い、数年が過ぎた。ミシマの猟師が末広山に入り、狩をしていたところ洞窟のところで娘に出会った。互いに驚き、どうして山にいる？と猟師は娘に問うた。"
1431483076056543234,2021-08-28 05:05:35+00:00,旦那が入院して一人きりの淋しさを紛らすためにツイッターを始めた。そんな私を初めてフォローしてくれた人。とても優しかった。長い夫婦生活でもなかった優しい会話だった。やがて旦那が亡くなった。葬儀を済ませツイッターを見ると、DMが一通。「ありがとう。元気でな。お前」
1431453543248982018,2021-08-28 03:08:14+00:00,生活保護を受けている方に、身内の方・ご本人が葬儀をする際に、葬祭扶助という形で実質0円で葬儀が執り行えるよう支援する制度が御座います。宮城県内対応致します。 一般社団法人宮城県福祉葬協会へ
1431443450184929282,2021-08-28 02:28:08+00:00,Psfixの葬儀を執り行いたい　悲しすぎる
1431441492493561858,2021-08-28 02:20:21+00:00,"勝手に家族葬だと思い込み、香典辞退を言いふらしておいて、
埋葬料まで受け取っておいて😤
１円も支払わないなんて💢
葬儀を仕切ってるおつもりなら
最後まで面倒見なさい💢
自分の旦那さんのお葬式でしょ？
葬儀代払いなさい！！
#ブス嫁
#葬儀代"
1431439823546445825,2021-08-28 02:13:43+00:00,弟の葬儀をプロパガンダに変える兄
1431439351150379010,2021-08-28 02:11:50+00:00,"屋外でのウエディングのすぐ横で、クルド人に撃たれた軍人の葬儀をしていた30年前のトルコを思い出してる。観光客の視界に、同時に入る訪問国の現実。

今の日本と似ている気がしてる。
トルコで狂気と感じた風景。"
1431434498097307655,2021-08-28 01:52:33+00:00,世界中がコロナ感染による恐怖の中、同じく日本も恐怖のため人心が荒れている、コロナ感染者の体験はすさまじい、この世の中に今商売繁盛細園でいるのがお寺と坊主、昨今見る白骨遺体も葬儀代が高くて葬儀を出せない悲劇、一体坊主とはなんだ、宗教家か葬儀屋か、お寺に安住し、檀家制度にアグロをかい
1431432835378778114,2021-08-28 01:45:57+00:00,"八尾市・平野区で葬儀を考えるなら、シンセリティホールへご連絡を
☎０１２０－４４９－０４０
 ##家族葬　＃お葬式　＃大阪葬儀　＃葬儀"
1431429561296637954,2021-08-28 01:32:56+00:00,"25日、無事に父の葬儀を行うことができました
葬儀終わって、さらに喪失感を感じています"
1431417217749377025,2021-08-28 00:43:53+00:00,"阿闍梨（惟光の兄）
病の母（大弐の乳母）の世話をしていた一人。
夕顔の葬儀をつとめた。"
1431415466979827712,2021-08-28 00:36:56+00:00,まさか1年に2度も、しかも二ヶ月後に葬儀をやるなんて思わなかった
1431409501102489604,2021-08-28 00:13:14+00:00,"大切な人の死を受け入れたくないシーンを見てて
つい思い浮かんだのが新尾道三部作の""ふたり""。

あちらは、事故で亡くなったのは確実だけど。
長女を亡くした事を認めたくない母が葬儀をさせず、
病んだ母が入院してやっと妹(ヒロイン)が葬儀をする、
っていうの思い出した。
(この話、オチ無しです)"
1431408250365222912,2021-08-28 00:08:15+00:00,生活保護を受けている方が喪主様の場合、自治体からの葬祭扶助の範囲内で福祉葬として葬儀を執り行うことが可能です。この葬儀は生活保護葬、福祉葬とも称されています。多賀城の一般社団法人宮城県福祉葬協会にご相談ください。
1431402081697427458,2021-08-27 23:43:45+00:00,芸能人や有名人が密葬とか無宗教葬とか、やめて欲しいよね。有名人だからこそ伝統的重厚な葬儀を営んで世間の模範となって欲しいよ。
1431363135651205123,2021-08-27 21:08:59+00:00,"♪
Who'll be the parson?
誰が葬儀を取り仕切るの？　　♪
I, said the Rook.
「それはわたし」と烏が言った
　　　　　　　♬"
1431349790374182912,2021-08-27 20:15:57+00:00,"当社でお葬式を行った喪主様から『お宅に頼んで本当に良かった』とのお言葉が永年葬儀を行っている当社の誇りです。
詳しくは事前相談にお越しください。
#大阪家族葬 ##家族葬　＃お葬式　＃大阪葬儀　＃葬儀"
1431326087691137025,2021-08-27 18:41:46+00:00,お客様の必要な部分だけで格安で葬儀をさせて頂きます！ ##sougi
1431296511480979459,2021-08-27 16:44:15+00:00,"恐怖！大手ネット葬儀社！

大手ネット葬儀社が家族葬、通夜なし、僧侶派遣で葬儀を受注
↓
地元の葬儀社に丸投げ
↓
葬家はお寺の檀家だった
↓
住職激怒｢うちの檀家なのに家族葬、通夜なし、派遣僧侶が導師なんて聞いてないぞ！寺の墓には入れないよ｣
↓
地元の葬儀社｢うちも聞いてません号泣｣"
1431286777151516672,2021-08-27 16:05:34+00:00,"ペット用の葬儀をしてもらい車の中で火葬し骨壺に入れて返してくれました
遺影やらも作ってくれてありがたかったです
キチンとおくってあげることが出来て良かったです
長年世話したので今は少しエロゲって感じではないので初七日の間ぐらいは離れますね"
1431264089989271562,2021-08-27 14:35:25+00:00,死者を愚弄してはいけない　葬儀を執り行おう！！
1431255111368527881,2021-08-27 13:59:44+00:00,"あれは真冬の夜だったな
俺が3件の葬儀を終えて
事務所に戻った時の事だ…
【社長】"
1431248740703105026,2021-08-27 13:34:25+00:00,"ここ10年スパンで一番美しかった男性は、父の葬儀を決めるときにあれこれ迷った母に「カネが惜しいのか？たいして変わんないんだからとっとと決めろ」(意訳)と言った部下のクレーム処理のために花束を抱え、我が家に謝罪に来た葬儀屋さんですね…,"
1431246745543929861,2021-08-27 13:26:30+00:00,なきがらに触れるということを一切出来ずに送ってしまったことをすごく後悔している。最期は酷いもんだけど、戦友として20年以上を共にしたバディを握手で送りたかった。葬儀を根底からひっくり返してお値段2倍にした亡夫のきょうだいを私は一生許さない。勿論終了届提出済。
1431243543566188544,2021-08-27 13:13:46+00:00,"お香ひとつとってみてもさ、ピンキリだからね。最低で葬儀を頼んだら焼香はサイテイの煙だけ出るという代物が焚かれることは間違いないよ。
良い葬儀社に依頼するとそこそこのお香、五種香とか使ってくれるんだよ。
 #葬儀  #葬儀社  #お香  #煙の少ないお香は炭配合"
1431229274560757763,2021-08-27 12:17:04+00:00,"八尾市・平野区で葬儀を考えるなら、シンセリティホールへご連絡を
☎０１２０－４４９－０４０
 ##家族葬　＃お葬式　＃大阪葬儀　＃葬儀"
1431228452233908229,2021-08-27 12:13:48+00:00,相続税でゴッソリ持っていかれるなら、葬儀を立派にした方がいいよ。その分相続税が減免されるんだからね。
1431226361020964879,2021-08-27 12:05:30+00:00,生前が最推しだからほんしにでたらお釜の葬儀をTLでしてくれ
1431221362085937156,2021-08-27 11:45:38+00:00,"身内の葬儀を経験して分かった事がある

女というのは、いざと言う時男を当てにしないものなんだな

親世代は否が応でも、孫世代で顕著に出た気がする(従兄弟仲は凄くいい。むしろうちの親戚はみんななかがいい)"
1431194230836252673,2021-08-27 09:57:49+00:00,燃やす身体のない葬儀、それも自分のことを弔う葬儀を近くの建物の屋上でみてる敵尾くん、よいです…
